id,rdf:type ,dct:rights/cc:attributionName,dct:rights/karstlink:licenceType,dct:rights/dct:created,dct:rights/dct:modified,dct:rights/cc:attributionURL,karstlink:documentType,rdfs:label,dct:subject,dc:langage,gn:countryCode,dct:date,dct:format,dct:identifier,dct:source,dct:creator,dct:publisher,dct:isPartOf,dct:references,karstlink:relatedToUndergoundCavity,karstlink:hasDescriptionDocument/dct:creator,karstlink:hasDescriptionDocument/dc:language,karstlink:hasDescriptionDocument/dct:title,karstlink:hasDescriptionDocument/dct:description
1,dct :BibliographicResource,Frédéric Urien,https://ontology.uis-speleo.org/ontology/#CC-BY,2020-10-30,2020-10-30,https://ontology.uis-speleo.org/example/#Echo_des_Vulcains,http://purl.org/dc/dcmitype/Collection,Echo des Vulcains,,FR,FR,,text/html ,1253-143-X ,https://www.groupe-speleo-vulcain.com/publications/echo-des-vulcains/ ,,https://ontology.uis-speleo.org/example/#Vulcains,,,,Frédéric Urien ,EN,History ,The first issue of Echo des Vulcains was published in 1960 
